Date,HINDUNILVR,EIHAHOTELS,M&M,ITC,MARICO,L&T,JSWSTEEL,ADANIPORTS,BOSCHLTD,DLF
2/14/2024 15:30:00,2387.95,370,1657.05,411.55,527,3300.3,812.35,1267.05,27955.1,851.4
2/15/2024 15:30:00,2350.85,367.98,1765.05,403.9,522,3386.75,819.95,1306.85,28329.05,863.3
2/16/2024 15:30:00,2375.25,374.25,1835.55,404.6,523.8,3339.85,820.2,1307,28993.8,848.6
2/19/2024 15:30:00,2387.15,390.6,1848.55,409.25,526.5,3356.75,821.2,1300.5,29148.4,863.9
2/20/2024 15:30:00,2404.1,383.9,1853.65,406.1,536.2,3296.4,828.25,1291,28054.25,886.85
2/21/2024 15:30:00,2407.1,382.45,1859.65,403.35,538.7,3363.75,828.65,1310.95,28444.1,892.25
2/22/2024 15:30:00,2388.1,384,1910.35,414.45,539,3387.95,821,1320.7,28279.9,899.25
2/23/2024 15:30:00,2394.1,377.23,1929.95,411.4,530.15,3470.15,808.75,1338.15,28772.75,902.9
2/26/2024 15:30:00,2404.25,366.73,1929.8,409.2,525.65,3506.45,818.95,1329.45,28865.45,916.4
2/27/2024 15:30:00,2405.3,362.7,1950.6,411.15,523.25,3470.2,798.6,1299.5,28327.55,899
2/28/2024 15:30:00,2421.55,360.45,1901.65,408.3,523.35,3477.55,800.1,1320.5,28590.85,901.2
2/29/2024 15:30:00,2412.3,361.43,1932.4,406.3,522.6,3633.5,836.2,1322.1,28939.7,909.9
3/1/2024 15:30:00,2409.7,382.08,1972.95,409.5,524.25,3644.45,824.3,1342.6,29313.4,931.8
3/4/2024 15:30:00,2422,372.28,1921.05,409.1,524.05,3612.6,819.3,1338.3,30047.9,932.05
3/5/2024 15:30:00,2399.85,363.43,1939.25,406.15,518.5,3642.2,812.9,1324.8,30110.55,922.7
3/6/2024 15:30:00,2400.8,371.18,1970.65,407.85,505.65,3676.95,830,1325.45,29501,920.3
3/7/2024 15:30:00,2419.55,359.73,1897.55,413.55,514.6,3640.6,829.8,1326.95,29431.2,911.25
3/11/2024 15:30:00,2389.85,339.75,1894.35,409.4,509.2,3621.65,817.8,1301.3,29473,864.4
3/12/2024 15:30:00,2378.15,319.95,1895.15,404.45,503.6,3538.55,792.95,1209.55,28300.3,830.15
3/13/2024 15:30:00,2312.6,330,1853.7,422.45,496.15,3608.2,785.45,1267.85,29401,840.65
3/14/2024 15:30:00,2334.6,328.3,1890.55,419.65,506.05,3537.15,780.65,1283,29571.55,823.7
3/15/2024 15:30:00,2327.7,332.28,1799.5,419.1,500.15,3561.2,804.4,1266.6,29814.3,836.25
3/18/2024 15:30:00,2299.95,339.78,1856.05,417.45,497.5,3501.7,801.05,1241.2,29746.9,823.05
3/19/2024 15:30:00,2266.95,331.7,1843.9,409.55,490.05,3509.7,794.65,1245.4,29870.4,825.95
3/20/2024 15:30:00,2241.95,339.68,1844.4,415.7,492.6,3560,812.35,1262.45,30066.25,857.7
3/21/2024 15:30:00,2242.35,354.6,1865.85,421.25,500.7,3617.8,824.8,1281.6,30178.7,865.9
3/22/2024 15:30:00,2256.55,371.43,1878.8,428.6,497.75,3670.1,821.9,1304.2,30680.35,873.4
3/26/2024 15:30:00,2240,372.58,1863.95,427.65,496.55,3706.4,818.05,1322.8,30341.6,880.5
3/27/2024 15:30:00,2239.7,378.28,1881.15,428,494.8,3763.9,830.2,1341.85,30031.3,897
3/28/2024 15:30:00,2264.35,385.75,1921.35,428.35,497.2,3838,871.95,1375.9,30282.3,948.25
4/1/2024 15:30:00,2285.9,381.28,1915.95,426.7,495.8,3807.4,879.25,1404.15,30915.85,934.85
4/2/2024 15:30:00,2286.7,387,1971.95,425.85,499,3782.45,869,1397.2,30815.65,904.55
4/3/2024 15:30:00,2265.2,395.78,1989.3,425.2,496.05,3797.85,862.5,1366.85,30790.9,888.2
4/4/2024 15:30:00,2264.95,392.3,2002.7,422.75,491.5,3743.1,857.1,1375.55,30792.85,905.85
4/5/2024 15:30:00,2266.95,387.78,2013.3,427.55,509.5,3807.85,876.45,1348.65,31087.35,918.25
4/8/2024 15:30:00,2268.95,392.8,2078.1,429.1,519,3785.25,874.6,1356.5,30067.9,910.65
4/9/2024 15:30:00,2264.15,390.43,2090.9,426.35,509.55,3753.2,883.95,1352.3,29795.75,911.15
4/10/2024 15:30:00,2260.9,385.33,2076.2,436.95,515.2,3679.25,866.45,1344.2,29849.4,908.6
4/12/2024 15:30:00,2232.3,372.35,2070.95,430.1,514.55,3600.8,860.45,1315.55,29800.4,885
4/15/2024 15:30:00,2194.05,376.95,2053.45,425.9,509.25,3543.45,845.25,1304.35,29986.5,875.6
4/16/2024 15:30:00,2220.8,374.33,2031.3,425.9,508.15,3550.95,844.8,1295.55,29924.1,856.05
4/18/2024 15:30:00,2214.8,369.35,2024.95,418.85,506.4,3518.35,864.8,1310,29787,855.65
4/19/2024 15:30:00,2231.6,368.38,2082.9,424.75,505.3,3612.7,854.8,1321.1,29142.05,865.15
4/22/2024 15:30:00,2241.5,373.13,2090.65,425.3,506,3610.15,851.35,1322.1,29277.4,885.25
4/23/2024 15:30:00,2262.75,376.18,2062.6,429.2,510.15,3634.85,882.7,1320.5,28858,893.5
4/24/2024 15:30:00,2260.25,373.98,2058.45,428.9,509.3,3652.3,905.8,1330.55,28901.05,893.8
4/25/2024 15:30:00,2230.85,374.43,2096.85,437.55,510.15,3605.2,887.25,1324.6,28877.2,908
4/26/2024 15:30:00,2222.65,372.3,2044.9,440,517.85,3634.3,895.75,1317.25,29287.15,886.1
4/29/2024 15:30:00,2226.1,368.33,2062.05,438.2,515.6,3594.3,882.2,1324.9,29356.05,891.85
4/30/2024 15:30:00,2230.45,364.38,2156.35,435.65,518,3599.5,890.35,1338.8,30670.45,896.45
5/2/2024 15:30:00,2226.3,359.45,2185.15,439,517.85,3499.8,874.2,1320.3,30093.45,878.2
5/3/2024 15:30:00,2217.05,390.68,2193,436.45,516.9,3463.3,880.65,1289.95,30034.55,887.1
5/6/2024 15:30:00,2256.2,370.55,2224.95,434.75,530.3,3427.75,857.35,1287.65,29607.85,855.9
5/7/2024 15:30:00,2379.4,379.55,2191.5,440.35,583.5,3486.85,864.65,1277.25,30047.6,852.5
5/8/2024 15:30:00,2341.05,373.15,2182.4,441,595.65,3275.45,834.55,1244.55,29881.7,836.9
5/9/2024 15:30:00,2325.65,369.8,2212.55,425.1,581.35,3271.45,853.6,1266.75,30431.95,825.85
5/10/2024 15:30:00,2362.55,379.5,2193.05,433.35,587.15,3293.85,860.6,1306.4,30797.8,838.75
5/13/2024 15:30:00,2360.65,387.08,2184.25,431.85,594.55,3379.45,881.5,1331.25,31882,839.05
5/14/2024 15:30:00,2349.6,378,2269.9,429.7,600.25,3411.3,870.95,1337.85,30935.4,825.65
5/15/2024 15:30:00,2323.3,385.38,2302.3,427.8,591.6,3460.6,886.4,1345.05,31041.55,841.5
5/16/2024 15:30:00,2343.15,387.75,2371.75,431.45,591.25,3450.75,907.45,1335.7,31027.75,848.75
5/17/2024 15:30:00,2320.35,382.88,2514.6,436.3,597.05,3440.95,923.45,1385.5,30883.05,851.95
5/21/2024 15:30:00,2310.7,376.75,2522.65,434.8,590.15,3460.85,915.8,1378.2,30935.45,847.4
5/22/2024 15:30:00,2366.9,371.63,2521.05,439.9,602.7,3585.4,917,1443.35,30861.3,847.05
5/23/2024 15:30:00,2382.5,363.83,2609.2,441.35,608.15,3625.9,908.65,1416.1,30840.15,840.15
5/24/2024 15:30:00,2369.05,362.9,2579.75,436.2,604,3652,901.95,1431.65,31566.45,842.5
5/27/2024 15:30:00,2384.5,359.83,2549.1,431.5,602.55,3658.2,907.35,1400.5,31065.95,820
5/28/2024 15:30:00,2395.95,356.98,2552.8,429,608.1,3634.8,901.9,1410,31127.05,818.3
5/29/2024 15:30:00,2373.4,360.28,2533.65,430.95,605.45,3634.7,883.7,1383.5,30610.35,802.05
5/30/2024 15:30:00,2351.4,359.13,2493.5,423.85,597.25,3669.3,880.55,1437.4,30393.75,815.65
5/31/2024 15:30:00,2329.05,361.38,2506.25,426.45,595.55,3897.15,915.3,1583.95,29989.35,869.15
6/3/2024 15:30:00,2355.9,338.55,2634,430.35,594.1,3403.2,841.85,1248.95,29548.25,763
6/4/2024 15:30:00,2496.3,339.4,2572.9,415.2,614.55,3409,878.4,1354.6,30867.05,796.05
6/5/2024 15:30:00,2602.75,347.08,2740.95,430.3,645.5,3482.55,888.1,1352.95,30651.7,829.15
6/6/2024 15:30:00,2549.6,360.93,2699.85,435.4,637.85,3532.5,912.15,1378.85,30596.6,843.45
6/7/2024 15:30:00,2577.8,409.83,2857.45,439.15,653,3543.75,915.9,1384.05,30764.75,847.6
6/10/2024 15:30:00,2565.35,416.5,2807.55,436.9,651.65,3598.7,910.1,1403.45,31174,856
6/11/2024 15:30:00,2556.35,424.73,2835.55,433,647.3,3630.3,916.9,1393.95,31411.3,859.75
6/12/2024 15:30:00,2528.7,422.9,2787.55,432.3,629.5,3703.65,915.75,1404.45,32433.15,874.05
6/13/2024 15:30:00,2487.4,453.08,2861.7,430.3,611.25,3687.8,921.15,1430.7,32327.8,878.6
6/14/2024 15:30:00,2479.75,463.13,2928.6,431.15,619.35,3689.2,925.35,1445,33379.2,878.8
6/18/2024 15:30:00,2486.25,457,2961.9,428.75,623.5,3589.95,914.95,1448.4,32892.55,859.8
6/19/2024 15:30:00,2457,461.63,2933.85,423.65,622.45,3594.45,929.65,1469.4,32254.7,874.5
6/20/2024 15:30:00,2482.2,468.53,2871.2,423.3,628.4,3535,936.9,1485.5,32606.35,856.1
6/21/2024 15:30:00,2441.3,467.65,2839.95,419.6,609.8,3531.6,935.35,1460.25,33015.5,840.45
6/24/2024 15:30:00,2442.2,464.85,2915.8,423.3,623.05,3587.8,929.9,1456.15,33817.95,824.65
6/25/2024 15:30:00,2432.2,462.58,2909.4,423.3,615.05,3602.95,919.2,1467.8,34149.4,825.7
6/26/2024 15:30:00,2445.6,457.28,2851.5,423.95,613.15,3564.4,943.15,1485.5,34749.65,816.75
6/27/2024 15:30:00,2462.15,459.88,2888.95,425.6,611.65,3548.45,931.5,1478.1,34084.4,824.75
6/28/2024 15:30:00,2473.05,467.93,2866.65,424.9,613,3526.55,943.9,1474.5,34249.95,825.4
7/1/2024 15:30:00,2505.1,478.85,2875.85,429.05,620.5,3626.5,938.25,1474.85,34644.8,830.4
7/2/2024 15:30:00,2485.15,479.28,2865.15,425.5,603.15,3614.35,950.4,1510.65,34546.45,841.15
7/3/2024 15:30:00,2510.35,471.98,2877.95,428.3,607.5,3573.3,944.35,1503.65,35276.4,838.6
7/4/2024 15:30:00,2495.95,468.85,2902.8,429.05,608.05,3627.15,954.05,1500.45,35074,832.8
7/5/2024 15:30:00,2547,470.58,2880.6,433.65,615.35,3632,939.2,1475.3,34412.3,835.7
7/8/2024 15:30:00,2587.15,474.2,2851.35,443.6,641.3,3666.1,935.3,1478,35612.45,838.55
7/9/2024 15:30:00,2590.15,462.08,2925.5,452.6,637.8,3650.05,925.4,1487.8,35389.95,836.7
7/10/2024 15:30:00,2610.45,461.4,2732,451.45,646.1,3621.1,925,1483.85,35611.25,831.95
7/11/2024 15:30:00,2608.85,465.68,2698.05,458.65,644.8,3649.35,934.4,1486.7,35139.05,821.7
7/12/2024 15:30:00,2622.25,461.65,2703.95,459.05,650.1,3651.6,931.7,1495.05,35085.2,833.3
7/15/2024 15:30:00,2620.3,458.75,2731.05,463.4,652.95,3636.55,934.35,1499.05,35108.85,843.75
7/16/2024 15:30:00,2688.45,443.73,2756.75,465.55,667.35,3656.2,931.45,1493.9,35149.85,844.9
7/18/2024 15:30:00,2738.4,444.35,2819.45,470.25,684.85,3618.5,889.45,1469.3,34073.3,816.4
7/19/2024 15:30:00,2727,439.93,2749.3,474.55,668.65,3651.45,888.55,1467.35,34135.6,831.9
7/22/2024 15:30:00,2735.3,443.8,2804.75,466.55,668.05,3538.05,893.95,1507.35,34065.1,809.35
7/23/2024 15:30:00,2766.35,462,2821.35,492.2,672.55,3519.45,881.35,1484.8,34116.4,819.4
7/24/2024 15:30:00,2717.05,458.58,2805.5,494.05,657.95,3619.15,874.5,1487,34751.05,811.7
7/25/2024 15:30:00,2707.2,465.83,2811.4,489.95,675,3679.9,900.55,1542.75,34917.05,829.7
7/26/2024 15:30:00,2711.05,469.93,2887.8,502.2,679.75,3774.95,898.55,1548.7,34936.05,870
7/29/2024 15:30:00,2711.6,470.83,2933,496.05,683.05,3784.65,902.1,1546.25,34924.55,879.9
7/30/2024 15:30:00,2691.4,470.23,2922.1,489.9,681,3815,928.25,1569.9,34978.45,889.15
7/31/2024 15:30:00,2705.65,467.53,2907.8,495.35,674.1,3779.3,934.55,1590.15,34370.7,873.9
8/1/2024 15:30:00,2715.55,465.3,2828.4,493.7,674.9,3665.7,899.55,1588,33909.75,844.45
8/2/2024 15:30:00,2692.55,438.78,2749.65,489.1,662.4,3528,863.8,1493.85,32355.2,810.15
8/5/2024 15:30:00,2715.9,438.03,2678.95,486,672.15,3576.2,884,1494.1,32699.4,820.7
8/6/2024 15:30:00,2750.05,440.9,2632.95,486.3,628.5,3638.25,906.45,1543.8,32430.85,845.65
8/7/2024 15:30:00,2744.05,440.9,2680.85,492.65,649.05,3553.55,887.55,1519,31835.65,832.6
8/8/2024 15:30:00,2733.2,438.35,2682.95,494.75,652.25,3592.05,905.1,1533.8,32018.7,830.9
8/9/2024 15:30:00,2747.2,494.35,2749.15,495.9,653,3571.95,917.35,1501.4,31598,835.45
8/12/2024 15:30:00,2748.7,466.35,2717.65,494.6,644.65,3551.8,907.85,1483.45,31593.85,813.85
8/13/2024 15:30:00,2741.4,427.7,2718.05,490,660.55,3545.2,890.3,1461.95,30993.15,821.65
8/14/2024 15:30:00,2722.05,421.3,2745.25,492.2,650.25,3568.35,908.45,1493.45,31940.6,866.9
8/16/2024 15:30:00,2748.25,412.85,2840.45,502.65,661.05,3555.05,917.75,1496.45,31605.75,857.2
8/19/2024 15:30:00,2742.55,423.9,2765.15,501.45,669.15,3572.7,917.15,1492.55,32054.5,867.35
8/20/2024 15:30:00,2751.05,427.65,2771.3,498.8,668.9,3596.05,925.8,1503.5,32213.7,860.55
8/21/2024 15:30:00,2791.2,422.8,2769.4,505.4,679.3,3606.5,933.25,1492.3,32503.15,859.25
8/22/2024 15:30:00,2792.8,406.4,2732.95,504.55,682.95,3598.55,941.05,1491.3,32600.15,849.5
8/23/2024 15:30:00,2815.6,410.5,2759,505.8,678.2,3641.9,963.5,1482.55,32814.4,848.8
8/26/2024 15:30:00,2821.15,409.4,2793.1,505.7,688.55,3702.7,944,1478.35,32299.95,846.35
8/27/2024 15:30:00,2766.9,402.3,2780.8,500.6,675.8,3689.05,949.25,1469.8,31940.15,837.1
8/28/2024 15:30:00,2764.35,394.9,2798,497.3,661.9,3683.45,939.7,1476.05,31731.85,831.9
8/29/2024 15:30:00,2785.25,400.9,2757.6,505.1,660.75,3704.65,941.1,1481.9,32389.6,845.1
8/30/2024 15:30:00,2778,399.6,2805.4,501.9,647.15,3683.1,940.45,1494.5,32327.6,848.25
9/2/2024 15:30:00,2789.05,401.1,2777,510.05,650.95,3690.15,930.95,1479.55,32399.25,847.6
9/3/2024 15:30:00,2794.3,399.3,2784.85,509.4,640.05,3650.8,933.05,1472.1,32451.85,850.35
9/4/2024 15:30:00,2841.25,399.35,2749.6,506.35,645.6,3624.15,925.45,1465.55,33720.75,841.65
9/5/2024 15:30:00,2838.45,410.15,2723.1,511.2,643.9,3574.75,932.8,1442.4,32357.3,814.25
9/6/2024 15:30:00,2838.95,413.45,2698.1,501.7,665.25,3578.3,934.25,1435.9,33105.7,826.75
9/9/2024 15:30:00,2921.8,427.5,2708.85,511.75,676,3596.15,938.75,1453.4,33534,829.8
9/10/2024 15:30:00,2898.6,418.9,2690,513.6,680,3536.95,927.75,1430.6,33209.6,824
9/11/2024 15:30:00,2904.15,427.4,2654.25,514.35,680.45,3622,954.8,1472.6,34113.9,835.9
9/12/2024 15:30:00,2956.4,420.25,2740.9,519.5,686.1,3613,954.55,1452.1,34343.15,863.6
9/13/2024 15:30:00,2932.95,409.3,2739.1,513.85,681.95,3662.25,971,1440.7,34037,862.1
9/16/2024 15:30:00,2867.1,400.9,2757.4,511.1,695.2,3695.2,964.25,1426.6,34720.3,860.85
9/17/2024 15:30:00,2873.5,395.65,2787.65,507.75,692,3730.45,956.7,1428.8,34363.9,860.7
9/18/2024 15:30:00,2875.85,391.45,2808.2,507.35,695.3,3683.7,948.4,1408.2,34436.85,849.3
9/19/2024 15:30:00,2911.75,407.15,2797.5,508.25,697,3793.9,981.55,1438.7,35686.75,877.6
9/20/2024 15:30:00,2977.6,405.15,2950.85,514.4,709,3787.7,982.1,1456.15,36461.9,909.65
9/23/2024 15:30:00,3028.55,406.15,3049.8,516.95,702.5,3791.6,989.7,1456.65,36703.3,917
9/24/2024 15:30:00,2950.55,397.5,3074.3,515.25,705.1,3793.85,982.65,1452.55,36961.25,920.4
9/25/2024 15:30:00,2948.95,391.85,3091.05,517.55,689.2,3762.15,1005.55,1472.6,37141.9,924
9/26/2024 15:30:00,2986.1,398.25,3181.1,522.75,693.6,3705.65,1001.55,1456.7,37976.1,914.05
9/27/2024 15:30:00,2966.25,391.05,3183.65,522.7,692.45,3675.55,1030.05,1448.2,37678.9,895.15
9/30/2024 15:30:00,2958.3,396.4,3094.9,518.15,695.4,3653.5,1027.3,1467.5,37841.2,913.75
10/1/2024 15:30:00,2923.75,390.05,3165.5,516.2,693.65,3497.65,1039.1,1425.2,37122.8,864.85
10/3/2024 15:30:00,2893.35,405.2,3129.85,512.75,699.05,3493.95,1033.75,1413.7,36734.5,844.85
10/4/2024 15:30:00,2848.75,372.2,3017.45,503.55,690.2,3468.35,1018.75,1355.2,36784.3,825.65
10/7/2024 15:30:00,2833.4,371.3,3060.2,510.2,678.8,3532.4,998.2,1418.55,37967.65,840
10/8/2024 15:30:00,2818.8,374.75,3165.85,507.95,697.9,3487.1,994.5,1408.15,38606.15,851.95
10/9/2024 15:30:00,2768.95,400.6,3153,491.7,698.2,3460.35,1007.4,1417.2,38222.25,860.8
10/10/2024 15:30:00,2754.7,399.85,3194.3,492.05,685.1,3482.55,1012.05,1408.25,38486.8,846.6
10/11/2024 15:30:00,2783.2,396,3134.35,488.2,685.5,3555.05,1012.5,1410.3,38795.6,862.9
10/14/2024 15:30:00,2789.1,392.6,3154.9,496.95,689.35,3551.9,1000.85,1420.3,38703.15,875.45
10/15/2024 15:30:00,2781.45,390.45,3155.8,498.55,685.7,3532.6,989.35,1403.8,38261.55,884.75
10/16/2024 15:30:00,2781.25,386.9,3068,493.2,679.55,3570.3,979.5,1394.7,36484.9,861
10/17/2024 15:30:00,2738.65,382.7,2964.6,488.9,666.1,3577.8,992.6,1405.6,36800.75,875.15
10/18/2024 15:30:00,2717.1,373.9,2964.25,486.7,669.3,3585.6,981.45,1375.5,36839.15,860.75
10/21/2024 15:30:00,2693.55,369.1,2998.2,483.65,661.95,3511.9,963.65,1362.85,36065.3,815.15
10/22/2024 15:30:00,2681.7,358.85,2887.2,481.8,657,3455.4,954.45,1340.45,36255.8,805.35
10/23/2024 15:30:00,2659.3,357.4,2793.5,480.35,656.6,3442.65,958.1,1354.4,36049.1,801.4
10/24/2024 15:30:00,2505.1,343.5,2826.35,471.7,634.25,3326.4,943.85,1318.7,35931.95,777
10/25/2024 15:30:00,2528.05,355.9,2720.85,482.3,640.1,3340.8,967.25,1352.2,36123.3,822.9
10/28/2024 15:30:00,2575.8,351.2,2781,484.15,634,3380.9,958.8,1372.7,36416.55,832.45
10/29/2024 15:30:00,2547.65,367.25,2746.9,487.95,629.15,3408.35,957.3,1396.2,36173.35,826.4
10/30/2024 15:30:00,2554.95,369,2707.7,491.55,651.15,3622.3,963.65,1375.95,35121.6,819.85
10/31/2024 15:30:00,2528.25,380.05,2728.55,488.8,640,3574.45,954.9,1349.25,35341.1,789.9
11/4/2024 15:30:00,2524.8,385.55,2883.95,484.6,634.95,3574.8,999.5,1329.35,35612.55,799.05
11/5/2024 15:30:00,2521.35,386.4,2899.45,480.2,634,3645.45,1008.65,1370,36272.7,828.2
11/6/2024 15:30:00,2500.7,387.7,2934.55,481.1,648.7,3646.55,989.8,1353.1,35369.65,803.4
11/7/2024 15:30:00,2475.5,388.55,2891.35,477.9,631.65,3660.3,996.4,1362.1,35119.4,786
11/8/2024 15:30:00,2507.7,372.05,2974.9,478.05,629.85,3628.85,979,1347.9,34990.85,777.5
11/11/2024 15:30:00,2491.05,376.35,2930.6,476.95,617.1,3591.35,957.25,1326,33278.5,764.85
11/12/2024 15:30:00,2461.5,372.55,2898.55,472.85,595.55,3547.95,935.95,1287.9,33212,748.55
11/13/2024 15:30:00,2464.95,376.1,2798.95,472.2,597.2,3526.25,939.05,1264.55,33862.1,762.7
11/14/2024 15:30:00,2389.2,365.55,2807.2,465.95,592.25,3542.15,949.85,1279.3,33794.3,759.6
11/18/2024 15:30:00,2422.9,377.1,2846.9,466.55,595.15,3505.9,947.3,1289.65,34302,763.15
11/19/2024 15:30:00,2410.35,380.1,2948.95,467.35,590.95,3483.5,944.15,1114.65,34108.7,773.95
11/21/2024 15:30:00,2382.8,383.6,2936.25,457.15,591.05,3603.5,977.35,1136.75,34317.55,803.4
11/22/2024 15:30:00,2445.25,382.15,3012.95,474.65,599.15,3753,953.3,1166.8,35042.6,823.3
11/25/2024 15:30:00,2471.45,382.1,3045.6,476.8,607.8,3702.6,963.6,1128.85,34988.25,827.35
11/26/2024 15:30:00,2479.2,390.65,2985.2,477,628.35,3698.7,968.85,1199.95,34889.25,823.7
11/27/2024 15:30:00,2486.9,397.4,3004.8,476.95,649.9,3666.05,954.15,1167.6,34675.7,813.85
11/28/2024 15:30:00,2462.2,404.85,2898.7,474.9,644.85,3724.8,966,1190.05,34966.2,822.95
11/29/2024 15:30:00,2496.15,402.65,2966.1,476.75,644.95,3704.05,989.8,1215.8,34928.15,849.1
12/2/2024 15:30:00,2479.15,405.1,3016.4,477.2,646.55,3787.05,998.8,1288.65,34923.7,846.95
12/3/2024 15:30:00,2482.85,402.65,3027.3,472.55,641.7,3789.9,994.85,1269.55,35180.65,847.95
12/4/2024 15:30:00,2464.5,404.8,3031.75,467.1,631.6,3831.55,999.2,1277.05,36169.5,850.25
12/5/2024 15:30:00,2494.6,410.45,3071.6,467.5,633.25,3866.7,1003.8,1259.05,36253.65,856.85
12/6/2024 15:30:00,2483.8,410.9,3073,471.15,633.65,3947.3,1011.9,1266.85,35895.15,862.7
12/9/2024 15:30:00,2400.75,407.6,3051.25,464.95,607.75,3923.15,1012.95,1248.75,35927.55,868.4
12/10/2024 15:30:00,2397.35,416.85,3066.9,465.45,613.9,3916.75,1000.2,1233.8,36217.55,875.75
12/11/2024 15:30:00,2401.35,416.8,3072.05,465.25,632.9,3859.9,1005.8,1244,36270.75,867.1
12/12/2024 15:30:00,2344.95,419.9,3059.65,460.6,635.9,3887,999.85,1259.95,36469.6,870.85
12/13/2024 15:30:00,2390.1,423,3081.4,470,639.8,3877.85,990.35,1243.15,36499,893.3
12/16/2024 15:30:00,2366.15,418.95,3084.85,470.1,645.1,3807.2,966.85,1231.9,35768.45,872.45
12/17/2024 15:30:00,2363.25,421.2,3041.5,469.55,633.45,3758.15,946.85,1210.05,35771.75,871.45
12/18/2024 15:30:00,2359.2,420.65,3051.2,470.5,640.85,3716.35,925.95,1205,35534.3,864.4
12/19/2024 15:30:00,2359.85,420.75,3014.65,466.55,640.95,3629.85,917.35,1182.45,34576.95,830.7
12/20/2024 15:30:00,2333.9,404.3,2906.35,464.65,627.95,3640.5,937.05,1191.8,34525.05,844.25
12/23/2024 15:30:00,2338.9,410.3,2909.3,474.25,636.55,3639.75,921.85,1182.2,34405.25,841.7
12/24/2024 15:30:00,2335.55,435.85,2928.7,478.45,633.35,3629.5,914.45,1243.95,34190.1,838.7
12/26/2024 15:30:00,2332.75,426.1,2975.65,476.95,632.6,3608.1,913.3,1230.7,34089.65,834.85
12/27/2024 15:30:00,2341.25,409.3,3049.45,478.6,632.6,3578.95,898.95,1218.5,33797.8,820.7
12/30/2024 15:30:00,2343.5,407.5,3002.9,477,642.2,3607.65,901.5,1231.1,34100.2,824.9
12/31/2024 15:30:00,2326.85,446.95,3007.1,483.65,639.5,3667.5,905.45,1218.7,34032.55,824.5
1/1/2025 15:30:00,2322.1,438.65,3082,483.95,644,3713.5,912.5,1226,34428.65,835.4
1/2/2025 15:30:00,2370,438.7,3211.1,489.05,653.35,3659.9,915.05,1199.55,34253.55,828.05
1/3/2025 15:30:00,2406.25,411.45,3190.55,481.6,660.95,3603.2,900.9,1163.05,33471.1,805.85
1/6/2025 15:30:00,2376.2,424.25,3105.7,442.65,648.35,3643.3,911.8,1174,32959.7,810.8
1/7/2025 15:30:00,2390.8,419.15,3108.85,441.1,643.6,3596.35,902.3,1152.3,33014.75,802.6
1/8/2025 15:30:00,2401,406.6,3086.1,449.55,638.4,3527.9,890.95,1132.35,32829.65,780.65
1/9/2025 15:30:00,2435.4,396.55,3126.5,450.1,666.9,3536.15,900.1,1112.2,31713.85,752.15
1/10/2025 15:30:00,2442.05,374.1,3092.85,444.9,673.9,3464.3,883.75,1066.65,30979.75,710.8
1/13/2025 15:30:00,2451,384.65,2999.65,439.05,668.4,3462.6,906.05,1117.1,31621.7,723.25
1/14/2025 15:30:00,2367.95,396,3049.5,436.6,661.1,3501.4,904.05,1128.9,31463.95,734.8
1/15/2025 15:30:00,2373,395.55,2960.25,437.35,659.75,3507.9,906.8,1150.75,31354.35,740.85
1/16/2025 15:30:00,2345,393.75,2980.6,432.85,652.6,3568.65,908.6,1163.5,31399.8,749
1/17/2025 15:30:00,2354,399.95,2917.35,440.2,664.4,3593,919.2,1148.7,31136.75,760.6
1/20/2025 15:30:00,2345.2,387.95,2888.1,437.7,657.45,3541.1,926.85,1106.2,30611,737.9
1/21/2025 15:30:00,2340.5,378.5,2821.3,437.55,666.4,3518.2,919.4,1102.25,30582.7,713.8
1/22/2025 15:30:00,2342.95,390.85,2826.45,437,665.35,3503.25,929.9,1104,30990.5,715.05
1/23/2025 15:30:00,2321.7,377.1,2886.45,440.2,667.9,3458.2,932.45,1094.15,30356.5,695.25
1/24/2025 15:30:00,2368.1,361.55,2801.4,441.6,666.2,3457.65,919.35,1082,29704.05,703.9
1/27/2025 15:30:00,2392.85,349.05,2831.6,440.1,656.65,3413.9,916.15,1080.7,29797.05,726.75
1/28/2025 15:30:00,2388.85,370.5,2870.6,435.45,663.95,3449.7,937.6,1096.95,28155.7,745.4
1/29/2025 15:30:00,2383.95,372.1,2924.35,433.35,671.85,3420.95,950.85,1077.05,28583.55,750.05
1/30/2025 15:30:00,2408.75,378.05,2971.45,436.2,672.15,3567.4,945,1099.35,28729.15,745.05
1/31/2025 15:30:00,2468.8,402.5,2989.85,447.5,670.65,3289.2,933.95,1084.85,28477.45,748.65
2/3/2025 15:30:00,2441.95,406.25,3173.3,454.35,673.35,3439.15,944.25,1125.1,28621.2,762.2
2/4/2025 15:30:00,2438.05,401.9,3189.05,455.15,677.05,3383.2,949.9,1144.35,28363.05,763.4
2/5/2025 15:30:00,2391.05,403.55,3178.75,448.15,668.75,3352.75,948.4,1164.05,28155.85,764.05
2/6/2025 15:30:00,2372.7,396.65,3139.95,441.1,661.55,3336.9,980.75,1146.1,28045.15,757.45
2/7/2025 15:30:00,2363.85,369.8,3198.45,430.85,649.25,3328.65,959.15,1144.2,27696.65,730.95
2/10/2025 15:30:00,2361.45,356.65,3137.25,427.2,644.1,3239.65,954.5,1140.1,27223.45,709.1
